i,c,d,l,s
872,2791,24,1149,2466.000000
873,2791,24,1149,2466.000000
874,2791,24,1149,2466.000000
875,2791,24,1149,2466.000000
876,2791,24,1149,2466.000000
877,2791,24,1149,2466.000000
878,2791,24,1149,2466.000000
879,2791,24,1149,2466.000000
880,2791,24,1149,2466.000000
881,2791,24,1149,2466.000000
882,2791,24,1149,2466.000000
883,2791,24,1149,2466.000000
884,2791,24,1149,2466.000000
885,2791,24,1149,2466.000000
886,2791,24,1149,2466.000000
887,2791,24,1149,2466.000000
888,2791,24,1149,2466.000000
889,2791,24,1149,2466.000000
890,2791,24,1149,2466.000000
891,2791,24,1149,2466.000000
892,2791,24,1149,2466.000000
893,2791,24,1149,2466.000000
894,2791,24,1149,2466.000000
895,2791,24,1149,2466.000000
896,2791,24,1149,2466.000000
897,2791,24,1149,2466.000000
898,2791,24,1149,2466.000000
899,2791,24,1149,2466.000000
900,2791,24,1149,2466.000000
901,2791,24,1149,2466.000000
902,2791,24,1149,2466.000000
903,2791,24,1149,2466.000000
904,2791,24,1149,2466.000000
905,2791,24,1149,2466.000000
906,2791,24,1149,2466.000000
907,2791,24,1149,2466.000000
908,2791,24,1149,2466.000000
909,2791,24,1149,2466.000000
910,2791,24,1149,2466.000000
911,2791,24,1149,2466.000000
912,2791,24,1149,2466.000000
913,2791,24,1149,2466.000000
914,2791,24,1149,2466.000000
915,2791,24,1149,2466.000000
916,2791,24,1149,2466.000000
917,2791,24,1149,2466.000000
918,2791,24,1149,2466.000000
919,2791,24,1149,2466.000000
920,2791,24,1149,2466.000000
921,2791,24,1149,2466.000000
922,2791,24,1149,2466.000000
923,2791,24,1149,2466.000000
924,2791,24,1149,2466.000000
925,2791,24,1149,2466.000000
926,2791,24,1149,2466.000000
927,2791,24,1149,2466.000000
928,2791,24,1149,2466.000000
929,2791,24,1149,2466.000000
930,2791,24,1149,2466.000000
931,2791,24,1149,2466.000000
932,2791,24,1149,2466.000000
933,2791,24,1149,2466.000000
934,2791,24,1149,2466.000000
935,2791,24,1149,2466.000000
936,2791,24,1149,2466.000000
937,2791,24,1149,2466.000000
938,2791,24,1149,2466.000000
939,2791,24,1149,2466.000000
940,2791,24,1149,2466.000000
941,2791,24,1149,2466.000000
942,2791,24,1149,2466.000000
943,2791,24,1149,2466.000000
944,2791,24,1149,2466.000000
945,2791,24,1149,2466.000000
946,2791,24,1149,2466.000000
947,2791,24,1149,2466.000000
948,2791,24,1149,2466.000000
949,2791,24,1149,2466.000000
950,2791,24,1149,2466.000000
951,2791,24,1149,2466.000000
952,2791,24,1149,2466.000000
953,2791,24,1149,2466.000000
954,2791,24,1149,2466.000000
955,2791,24,1149,2466.000000
956,2791,24,1149,2466.000000
957,2791,24,1149,2466.000000
958,2791,24,1149,2466.000000
959,2791,24,1149,2466.000000
960,2791,24,1149,2466.000000
961,2791,24,1149,2466.000000
962,2791,24,1149,2466.000000
963,2791,24,1149,2466.000000
964,2791,24,1149,2466.000000
965,2791,24,1149,2466.000000
966,2791,24,1149,2466.000000
967,2791,24,1149,2466.000000
968,2791,24,1149,2466.000000
969,2791,24,1149,2466.000000
970,2791,24,1149,2466.000000
971,2791,24,1149,2466.000000
972,2791,24,1149,2466.000000
973,2791,24,1149,2466.000000
974,2791,24,1149,2466.000000
975,2791,24,1149,2466.000000
976,2791,24,1149,2466.000000
977,2791,24,1149,2466.000000
978,2791,24,1149,2466.000000
979,2791,24,1149,2466.000000
980,2791,24,1149,2466.000000
981,2791,24,1149,2466.000000
982,2791,24,1149,2466.000000
983,2791,24,1149,2466.000000
984,2791,24,1149,2466.000000
985,2791,24,1149,2466.000000
986,2791,24,1149,2466.000000
987,2791,24,1149,2466.000000
988,2791,24,1149,2466.000000
989,2791,24,1149,2466.000000
990,2791,24,1149,2466.000000
991,2791,24,1149,2466.000000
992,2791,24,1149,2466.000000
993,2791,24,1149,2466.000000
994,2791,24,1149,2466.000000
995,2791,24,1149,2466.000000
996,2791,24,1149,2466.000000
997,2791,24,1149,2466.000000
998,2791,24,1149,2466.000000
999,2791,24,1149,2466.000000
1000,2791,24,1149,2466.000000
1001,2791,24,1149,2466.000000
1002,2791,24,1149,2466.000000
1003,2791,24,1149,2466.000000
1004,2791,24,1149,2466.000000
1005,2791,24,1149,2466.000000
1006,2791,24,1149,2466.000000
1007,2791,24,1149,2466.000000
1008,2791,24,1149,2466.000000
1009,2791,24,1149,2466.000000
1010,2791,24,1149,2466.000000
1011,2791,24,1149,2466.000000
1012,2791,24,1149,2466.000000
1013,2791,24,1149,2466.000000
1014,2791,24,1149,2466.000000
1015,2791,24,1149,2466.000000
1016,2791,24,1149,2466.000000
1017,2791,24,1149,2466.000000
1018,2791,24,1149,2466.000000
1019,2791,24,1149,2466.000000
1020,2791,24,1149,2466.000000
1021,2791,24,1149,2466.000000
1022,2791,24,1149,2466.000000
1023,2791,24,1149,2466.000000
1024,2791,24,1149,2466.000000
1025,2791,24,1149,2466.000000
1026,2791,24,1149,2466.000000
1027,2791,24,1149,2466.000000
1028,2791,24,1149,2466.000000
1029,2791,24,1149,2466.000000
1030,2791,24,1149,2466.000000
1031,2791,24,1149,2466.000000
1032,2791,24,1149,2466.000000
1033,2791,24,1149,2466.000000
1034,2791,24,1149,2466.000000
1035,2791,24,1149,2466.000000
1036,2791,24,1149,2466.000000
1037,2791,24,1149,2466.000000
1038,2791,24,1149,2466.000000
1039,2791,24,1149,2466.000000
1040,2791,24,1149,2466.000000
1041,2791,24,1149,2466.000000
1042,2791,24,1149,2466.000000
1043,2791,24,1149,2466.000000
1044,2791,24,1149,2466.000000
1045,2791,24,1149,2466.000000
1046,2791,24,1149,2466.000000
1047,2791,24,1149,2466.000000
1048,2791,24,1149,2466.000000
1049,2791,24,1149,2466.000000
1050,2791,24,1149,2466.000000
1051,2791,24,1149,2466.000000
1052,2791,24,1149,2466.000000
1053,2791,24,1149,2466.000000
1054,2791,24,1149,2466.000000
1055,2791,24,1149,2466.000000
1056,2791,24,1149,2466.000000
1057,2791,24,1149,2466.000000
1058,2791,24,1149,2466.000000
1059,2791,24,1149,2466.000000
1060,2791,24,1149,2466.000000
1061,2791,24,1149,2466.000000
1062,2791,24,1149,2466.000000
1063,2791,24,1149,2466.000000
1064,2791,24,1149,2466.000000
1065,2791,24,1149,2466.000000
1066,2791,24,1149,2466.000000
1067,2791,24,1149,2466.000000
1068,2791,24,1149,2466.000000
1069,2791,24,1149,2466.000000
1070,2791,24,1149,2466.000000
1071,2791,24,1149,2466.000000
1072,2791,24,1149,2466.000000
1073,2791,24,1149,2466.000000
1074,2791,24,1149,2466.000000
1075,2791,24,1149,2466.000000
1076,2791,24,1149,2466.000000
1077,2791,24,1149,2466.000000
1078,2791,24,1149,2466.000000
1079,2791,24,1149,2466.000000
1080,2791,24,1149,2466.000000
1081,2791,24,1149,2466.000000
1082,2791,24,1149,2466.000000
1083,2791,24,1149,2466.000000
1084,2791,24,1149,2466.000000
1085,2791,24,1149,2466.000000
1086,2791,24,1149,2466.000000
1087,2791,24,1149,2466.000000
1088,2791,24,1149,2466.000000
1089,2791,24,1149,2466.000000
1090,2791,24,1149,2466.000000
1091,2791,24,1149,2466.000000
1092,2791,24,1149,2466.000000
1093,2791,24,1149,2466.000000
1094,2791,24,1149,2466.000000
1095,2791,24,1149,2466.000000
1096,2791,24,1149,2466.000000
1097,2791,24,1149,2466.000000
1098,2791,24,1149,2466.000000
1099,2791,24,1149,2466.000000
1100,2791,24,1149,2466.000000
1101,2791,24,1149,2466.000000
1102,2791,24,1149,2466.000000
1103,2791,24,1149,2466.000000
1104,2791,24,1149,2466.000000
1105,2791,24,1149,2466.000000
1106,2791,24,1149,2466.000000
1107,2791,24,1149,2466.000000
1108,2791,24,1149,2466.000000
1109,2791,24,1149,2466.000000
1110,2791,24,1149,2466.000000
1111,2791,24,1149,2466.000000
1112,2791,24,1149,2466.000000
1113,2791,24,1149,2466.000000
1114,2791,24,1149,2466.000000
1115,2791,24,1149,2466.000000
1116,2791,24,1149,2466.000000
1117,2791,24,1149,2466.000000
1118,2791,24,1149,2466.000000
1119,2791,24,1149,2466.000000
1120,2791,24,1149,2466.000000
1121,2791,24,1149,2466.000000
1122,2791,24,1149,2466.000000
1123,2791,24,1149,2466.000000
1124,2791,24,1149,2466.000000
1125,2791,24,1149,2466.000000
1126,2791,24,1149,2466.000000
1127,2791,24,1149,2466.000000
1128,2791,24,1149,2466.000000
1129,2791,24,1149,2466.000000
1130,2791,24,1149,2466.000000
1131,2791,24,1149,2466.000000
1132,2791,24,1149,2466.000000
1133,2791,24,1149,2466.000000
1134,2791,24,1149,2466.000000
1135,2791,24,1149,2466.000000
1136,2791,24,1149,2466.000000
1137,2791,24,1149,2466.000000
1138,2791,24,1149,2466.000000
1139,2791,24,1149,2466.000000
1140,2791,24,1149,2466.000000
1141,2791,24,1149,2466.000000
1142,2791,24,1149,2466.000000
1143,2791,24,1149,2466.000000
1144,2791,24,1149,2466.000000
1145,2791,24,1149,2466.000000
1146,2791,24,1149,2466.000000
1147,2791,24,1149,2466.000000
1148,2791,24,1149,2466.000000
1149,2791,24,1149,2466.000000
1150,2791,24,1149,2466.000000
1151,2791,24,1149,2466.000000
1152,2791,24,1149,2466.000000
1153,2791,24,1149,2466.000000
1154,2791,24,1149,2466.000000
1155,2791,24,1149,2466.000000
1156,2791,24,1149,2466.000000
1157,2791,24,1149,2466.000000
1158,2791,24,1149,2466.000000
1159,2791,24,1149,2466.000000
1160,2791,24,1149,2466.000000
1161,2791,24,1149,2466.000000
1162,2791,24,1149,2466.000000
1163,2791,24,1149,2466.000000
1164,2791,24,1149,2466.000000
1165,2791,24,1149,2466.000000
1166,2791,24,1149,2466.000000
1167,2791,24,1149,2466.000000
1168,2791,24,1149,2466.000000
1169,2791,24,1149,2466.000000
1170,2791,24,1149,2466.000000
1171,2791,24,1149,2466.000000
1172,2791,24,1149,2466.000000
1173,2791,24,1149,2466.000000
1174,2791,24,1149,2466.000000
1175,2791,24,1149,2466.000000
1176,2791,24,1149,2466.000000
1177,2791,24,1149,2466.000000
1178,2791,24,1149,2466.000000
1179,2791,24,1149,2466.000000
1180,2791,24,1149,2466.000000
1181,2791,24,1149,2466.000000
1182,2791,24,1149,2466.000000
1183,2791,24,1149,2466.000000
1184,2791,24,1149,2466.000000
1185,2791,24,1149,2466.000000
1186,2791,24,1149,2466.000000
1187,2791,24,1149,2466.000000
1188,2791,24,1149,2466.000000
1189,2791,24,1149,2466.000000
1190,2791,24,1149,2466.000000
1191,2791,24,1149,2466.000000
1192,2791,24,1149,2466.000000
1193,2791,24,1149,2466.000000
1194,2791,24,1149,2466.000000
1195,2791,24,1149,2466.000000
1196,2791,24,1149,2466.000000
1197,2791,24,1149,2466.000000
1198,2791,24,1149,2466.000000
1199,2791,24,1149,2466.000000
1200,2791,24,1149,2466.000000
1201,2791,24,1149,2466.000000
1202,2791,24,1149,2466.000000
1203,2791,24,1149,2466.000000
1204,2791,24,1149,2466.000000
1205,2791,24,1149,2466.000000
1206,2791,24,1149,2466.000000
1207,2791,24,1149,2466.000000
1208,2791,24,1149,2466.000000
1209,2791,24,1149,2466.000000
1210,2791,24,1149,2466.000000
1211,2791,24,1149,2466.000000
1212,2791,24,1149,2466.000000
1213,2791,24,1149,2466.000000
1214,2791,24,1149,2466.000000
1215,2791,24,1149,2466.000000
1216,2791,24,1149,2466.000000
1217,2791,24,1149,2466.000000
1218,2791,24,1149,2466.000000
1219,2791,24,1149,2466.000000
1220,2791,24,1149,2466.000000
1221,2791,24,1149,2466.000000
1222,2791,24,1149,2466.000000
1223,2791,24,1149,2466.000000
1224,2791,24,1149,2466.000000
1225,2791,24,1149,2466.000000
1226,2791,24,1149,2466.000000
1227,2791,24,1149,2466.000000
1228,2791,24,1149,2466.000000
1229,2791,24,1149,2466.000000
1230,2791,24,1149,2466.000000
1231,2791,24,1149,2466.000000
1232,2791,24,1149,2466.000000
1233,2791,24,1149,2466.000000
1234,2791,24,1149,2466.000000
1235,2791,24,1149,2466.000000
1236,2791,24,1149,2466.000000
1237,2791,24,1149,2466.000000
1238,2791,24,1149,2466.000000
1239,2791,24,1149,2466.000000
1240,2791,24,1149,2466.000000
1241,2791,24,1149,2466.000000
1242,2791,24,1149,2466.000000
1243,2791,24,1149,2466.000000
1244,2791,24,1149,2466.000000
1245,2791,24,1149,2466.000000
1246,2791,24,1149,2466.000000
1247,2791,24,1149,2466.000000
1248,2791,24,1149,2466.000000
1249,2791,24,1149,2466.000000
1250,2791,24,1149,2466.000000
1251,2791,24,1149,2466.000000
1252,2791,24,1149,2466.000000
1253,2791,24,1149,2466.000000
1254,2791,24,1149,2466.000000
1255,2791,24,1149,2466.000000
1256,2791,24,1149,2466.000000
1257,2791,24,1149,2466.000000
1258,2791,24,1149,2466.000000
1259,2791,24,1149,2466.000000
1260,2791,24,1149,2466.000000
1261,2791,24,1149,2466.000000
1262,2791,24,1149,2466.000000
1263,2791,24,1149,2466.000000
1264,2791,24,1149,2466.000000
1265,2791,24,1149,2466.000000
1266,2791,24,1149,2466.000000
1267,2791,24,1149,2466.000000
1268,2791,24,1149,2466.000000
1269,2791,24,1149,2466.000000
1270,2791,24,1149,2466.000000
1271,2791,24,1149,2466.000000
1272,2791,24,1149,2466.000000
1273,2791,24,1149,2466.000000
1274,2791,24,1149,2466.000000
1275,2791,24,1149,2466.000000
1276,2791,24,1149,2466.000000
1277,2791,24,1149,2466.000000
1278,2791,24,1149,2466.000000
1279,2791,24,1149,2466.000000
1280,2791,24,1149,2466.000000
1281,2791,24,1149,2466.000000
1282,2791,24,1149,2466.000000
1283,2791,24,1149,2466.000000
1284,2791,24,1149,2466.000000
1285,2791,24,1149,2466.000000
1286,2791,24,1149,2466.000000
1287,2791,24,1149,2466.000000
1288,2791,24,1149,2466.000000
1289,2791,24,1149,2466.000000
1290,2791,24,1149,2466.000000
1291,2791,24,1149,2466.000000
1292,2791,24,1149,2466.000000
1293,2791,24,1149,2466.000000
1294,2791,24,1149,2466.000000
1295,2791,24,1149,2466.000000
1296,2791,24,1149,2466.000000
1297,2791,24,1149,2466.000000
1298,2791,24,1149,2466.000000
1299,2791,24,1149,2466.000000
1300,2791,24,1149,2466.000000
1301,2791,24,1149,2466.000000
1302,2791,24,1149,2466.000000
1303,2791,24,1149,2466.000000
1304,2791,24,1149,2466.000000
1305,2791,24,1149,2466.000000
1306,2791,24,1149,2466.000000
1307,2791,24,1149,2466.000000
1308,2791,24,1149,2466.000000
1309,2791,24,1149,2466.000000
1310,2791,24,1149,2466.000000
1311,2791,24,1149,2466.000000
1312,2791,24,1149,2466.000000
1313,2791,24,1149,2466.000000
1314,2791,24,1149,2466.000000
1315,2791,24,1149,2466.000000
1316,2791,24,1149,2466.000000
1317,2791,24,1149,2466.000000
1318,2791,24,1149,2466.000000
1319,2791,24,1149,2466.000000
1320,2791,24,1149,2466.000000
1321,2791,24,1149,2466.000000
1322,2791,24,1149,2466.000000
1323,2791,24,1149,2466.000000
1324,2791,24,1149,2466.000000
1325,2791,24,1149,2466.000000
1326,2791,24,1149,2466.000000
1327,2791,24,1149,2466.000000
1328,2791,24,1149,2466.000000
1329,2791,24,1149,2466.000000
1330,2791,24,1149,2466.000000
1331,2791,24,1149,2466.000000
1332,2791,24,1149,2466.000000
1333,2791,24,1149,2466.000000
1334,2791,24,1149,2466.000000
1335,2791,24,1149,2466.000000
1336,2791,24,1149,2466.000000
1337,2791,24,1149,2466.000000
1338,2791,24,1149,2466.000000
1339,2791,24,1149,2466.000000
1340,2791,24,1149,2466.000000
1341,2791,24,1149,2466.000000
1342,2791,24,1149,2466.000000
1343,2791,24,1149,2466.000000
1344,2791,24,1149,2466.000000
1345,2791,24,1149,2466.000000
1346,2791,24,1149,2466.000000
1347,2791,24,1149,2466.000000
1348,2791,24,1149,2466.000000
1349,2791,24,1149,2466.000000
1350,2791,24,1149,2466.000000
1351,2791,24,1149,2466.000000
1352,2791,24,1149,2466.000000
1353,2791,24,1149,2466.000000
1354,2791,24,1149,2466.000000
1355,2791,24,1149,2466.000000
1356,2791,24,1149,2466.000000
1357,2791,24,1149,2466.000000
1358,2791,24,1149,2466.000000
1359,2791,24,1149,2466.000000
1360,2791,24,1149,2466.000000
1361,2791,24,1149,2466.000000
1362,2791,24,1149,2466.000000
1363,2791,24,1149,2466.000000
1364,2791,24,1149,2466.000000
1365,2791,24,1149,2466.000000
1366,2791,24,1149,2466.000000
1367,2791,24,1149,2466.000000
1368,2791,24,1149,2466.000000
1369,2791,24,1149,2466.000000
1370,2791,24,1149,2466.000000
1371,2791,24,1149,2466.000000
1372,2791,24,1149,2466.000000
1373,2791,24,1149,2466.000000
1374,2791,24,1149,2466.000000
1375,2791,24,1149,2466.000000
1376,2791,24,1149,2466.000000
1377,2791,24,1149,2466.000000
1378,2791,24,1149,2466.000000
1379,2791,24,1149,2466.000000
1380,2791,24,1149,2466.000000
1381,2791,24,1149,2466.000000
1382,2791,24,1149,2466.000000
1383,2791,24,1149,2466.000000
1384,2791,24,1149,2466.000000
1385,2791,24,1149,2466.000000
1386,2791,24,1149,2466.000000
1387,2791,24,1149,2466.000000
1388,2791,24,1149,2466.000000
1389,2791,24,1149,2466.000000
1390,2791,24,1149,2466.000000
1391,2791,24,1149,2466.000000
1392,2791,24,1149,2466.000000
1393,2791,24,1149,2466.000000
1394,2791,24,1149,2466.000000
1395,2791,24,1149,2466.000000
1396,2791,24,1149,2466.000000
1397,2791,24,1149,2466.000000
1398,2791,24,1149,2466.000000
1399,2791,24,1149,2466.000000
1400,2791,24,1149,2466.000000
1401,2791,24,1149,2466.000000
1402,2791,24,1149,2466.000000
1403,2791,24,1149,2466.000000
1404,2791,24,1149,2466.000000
1405,2791,24,1149,2466.000000
1406,2791,24,1149,2466.000000
1407,2791,24,1149,2466.000000
1408,2791,24,1149,2466.000000
1409,2791,24,1149,2466.000000
1410,2791,24,1149,2466.000000
1411,2791,24,1149,2466.000000
1412,2791,24,1149,2466.000000
1413,2791,24,1149,2466.000000
1414,2791,24,1149,2466.000000
1415,2791,24,1149,2466.000000
1416,2791,24,1149,2466.000000
1417,2791,24,1149,2466.000000
1418,2791,24,1149,2466.000000
1419,2791,24,1149,2466.000000
1420,2791,24,1149,2466.000000
1421,2791,24,1149,2466.000000
1422,2791,24,1149,2466.000000
1423,2791,24,1149,2466.000000
1424,2791,24,1149,2466.000000
1425,2791,24,1149,2466.000000
1426,2791,24,1149,2466.000000
1427,2791,24,1149,2466.000000
1428,2791,24,1149,2466.000000
1429,2791,24,1149,2466.000000
1430,2791,24,1149,2466.000000
1431,2791,24,1149,2466.000000
1432,2791,24,1149,2466.000000
1433,2791,24,1149,2466.000000
1434,2791,24,1149,2466.000000
1435,2791,24,1149,2466.000000
1436,2791,24,1149,2466.000000
1437,2791,24,1149,2466.000000
1438,2791,24,1149,2466.000000
1439,2791,24,1149,2466.000000
1440,2791,24,1149,2466.000000
1441,2791,24,1149,2466.000000
1442,2791,24,1149,2466.000000
1443,2791,24,1149,2466.000000
1444,2791,24,1149,2466.000000
1445,2791,24,1149,2466.000000
1446,2791,24,1149,2466.000000
1447,2791,24,1149,2466.000000
1448,2791,24,1149,2466.000000
1449,2791,24,1149,2466.000000
1450,2791,24,1149,2466.000000
1451,2791,24,1149,2466.000000
1452,2791,24,1149,2466.000000
1453,2791,24,1149,2466.000000
1454,2791,24,1149,2466.000000
1455,2791,24,1149,2466.000000
1456,2791,24,1149,2466.000000
1457,2791,24,1149,2466.000000
1458,2791,24,1149,2466.000000
1459,2791,24,1149,2466.000000
1460,2791,24,1149,2466.000000
1461,2791,24,1149,2466.000000
1462,2791,24,1149,2466.000000
1463,2791,24,1149,2466.000000
1464,2791,24,1149,2466.000000
1465,2791,24,1149,2466.000000
1466,2791,24,1149,2466.000000
1467,2791,24,1149,2466.000000
1468,2791,24,1149,2466.000000
1469,2791,24,1149,2466.000000
1470,2791,24,1149,2466.000000
1471,2791,24,1149,2466.000000
1472,2791,24,1149,2466.000000
1473,2791,24,1149,2466.000000
1474,2791,24,1149,2466.000000
1475,2791,24,1149,2466.000000
1476,2791,24,1149,2466.000000
1477,2791,24,1149,2466.000000
1478,2791,24,1149,2466.000000
1479,2791,24,1149,2466.000000
1480,2791,24,1149,2466.000000
1481,2791,24,1149,2466.000000
1482,2791,24,1149,2466.000000
1483,2791,24,1149,2466.000000
1484,2791,24,1149,2466.000000
1485,2791,24,1149,2466.000000
1486,2791,24,1149,2466.000000
1487,2791,24,1149,2466.000000
1488,2791,24,1149,2466.000000
1489,2791,24,1149,2466.000000
1490,2791,24,1149,2466.000000
1491,2791,24,1149,2466.000000
1492,2791,24,1149,2466.000000
1493,2791,24,1149,2466.000000
1494,2791,24,1149,2466.000000
1495,2791,24,1149,2466.000000
1496,2791,24,1149,2466.000000
1497,2791,24,1149,2466.000000
1498,2791,24,1149,2466.000000
1499,2791,24,1149,2466.000000
1500,2791,24,1149,2466.000000
1501,2791,24,1149,2466.000000
1502,2791,24,1149,2466.000000
1503,2791,24,1149,2466.000000
1504,2791,24,1149,2466.000000
1505,2791,24,1149,2466.000000
1506,2791,24,1149,2466.000000
1507,2791,24,1149,2466.000000
1508,2791,24,1149,2466.000000
1509,2791,24,1149,2466.000000
1510,2791,24,1149,2466.000000
1511,2791,24,1149,2466.000000
1512,2791,24,1149,2466.000000
1513,2791,24,1149,2466.000000
1514,2791,24,1149,2466.000000
1515,2791,24,1149,2466.000000
1516,2791,24,1149,2466.000000
1517,2791,24,1149,2466.000000
1518,2791,24,1149,2466.000000
1519,2791,24,1149,2466.000000
1520,2791,24,1149,2466.000000
1521,2791,24,1149,2466.000000
1522,2791,24,1149,2466.000000
1523,2791,24,1149,2466.000000
1524,2791,24,1149,2466.000000
1525,2791,24,1149,2466.000000
1526,2791,24,1149,2466.000000
1527,2791,24,1149,2466.000000
1528,2791,24,1149,2466.000000
1529,2791,24,1149,2466.000000
1530,2791,24,1149,2466.000000
1531,2791,24,1149,2466.000000
1532,2791,24,1149,2466.000000
1533,2791,24,1149,2466.000000
1534,2791,24,1149,2466.000000
1535,2791,24,1149,2466.000000
1536,2791,24,1149,2466.000000
1537,2791,24,1149,2466.000000
