nCospec,nIndividualDups,nAllDupEvents,nJointDups,nXtinc,nHostSwitch,nLineageSort,codivs,dups,losses,cost,sdTime,mrDups,mrLosses,mrCost,mrTime,nH,nP,rB,pJ
481,54,4,4,0,0,450,484,4,428,468,3.465155601501465,4,428,468,0.09575462341308594,100,20,2.0,0.5
526,38,4,4,0,0,509,530,4,501,541,2.5292608737945557,4,501,541,0.27332615852355957,100,20,2.0,0.5
281,20,3,3,0,0,268,282,3,251,281,1.295250654220581,3,251,281,0.03278303146362305,100,20,2.0,0.5
256,33,4,4,0,0,242,260,4,219,259,0.746290922164917,4,219,259,0.03964567184448242,100,20,2.0,0.5
423,40,4,4,0,0,407,427,4,397,437,1.589895248413086,4,397,437,0.1394023895263672,100,20,2.0,0.5
373,51,6,6,0,0,402,376,6,385,445,2.1453518867492676,6,385,445,0.12516069412231445,100,20,2.0,0.5
263,26,7,6,0,0,263,267,7,232,302,1.2353112697601318,7,232,302,1.1179749965667725,100,20,2.0,0.5
508,43,5,5,0,0,521,513,5,507,557,2.409348964691162,5,507,557,0.25184154510498047,100,20,2.0,0.5
259,60,6,6,0,0,299,262,6,272,332,1.6710495948791504,6,272,332,0.11886954307556152,100,20,2.0,0.5
256,1,1,0,0,0,237,256,1,224,234,0.05091118812561035,1,224,234,0.02023148536682129,100,20,2.0,0.5
613,48,5,5,0,0,634,618,5,619,669,3.0096991062164307,5,619,669,0.6301994323730469,100,20,2.0,0.5
320,27,4,4,0,0,310,322,4,294,334,1.5026943683624268,4,294,334,0.06211590766906738,100,20,2.0,0.5
340,35,5,5,0,0,327,346,5,304,354,1.6334788799285889,5,304,354,0.09217500686645508,100,20,2.0,0.5
301,13,2,2,0,0,306,302,2,291,311,0.20932364463806152,2,291,311,0.019408464431762695,100,20,2.0,0.5
381,37,4,4,0,0,382,386,4,361,401,2.031008005142212,4,361,401,0.05034899711608887,100,20,2.0,0.5
386,35,6,5,0,0,399,391,6,373,433,1.7517144680023193,6,373,433,2.3446760177612305,100,20,2.0,0.5
408,66,9,9,0,0,424,413,10,395,495,2.7073471546173096,9,397,487,9.692063570022583,100,20,2.0,0.5
1742,247,10,10,0,0,1796,1765,11,1741,1851,14.191049575805664,10,1732,1832,28.950780153274536,100,20,2.0,0.5
278,21,3,3,0,0,273,282,3,242,272,1.0740604400634766,3,242,272,0.06475400924682617,100,20,2.0,0.5
164,99,5,5,0,0,183,171,6,162,222,1.1171612739562988,5,166,216,0.03760933876037598,10,20,2.0,0.5
174,162,9,9,0,0,185,186,11,142,252,1.7835874557495117,9,151,241,0.08906054496765137,10,20,2.0,0.5
63,31,3,3,0,0,70,66,3,60,90,0.3535652160644531,4,58,98,0.03473234176635742,10,20,2.0,0.5
598,222,7,7,0,0,564,613,7,533,603,4.459856986999512,7,532,602,0.15360808372497559,10,20,2.0,0.5
93,45,5,5,0,0,90,97,5,70,120,0.498288631439209,5,70,120,0.053880929946899414,10,20,2.0,0.5
115,25,3,3,0,0,121,117,3,115,145,0.1906120777130127,3,115,145,0.01179814338684082,10,20,2.0,0.5
127,228,7,7,0,0,139,132,8,129,209,1.7703638076782227,7,123,193,0.0446627140045166,10,20,2.0,0.5
532,221,6,6,0,0,542,544,7,511,581,2.564704418182373,6,520,580,0.07237005233764648,10,20,2.0,0.5
117,72,5,5,0,0,118,121,5,104,154,0.6864681243896484,5,104,154,0.02013993263244629,10,20,2.0,0.5
121,43,4,4,0,0,140,127,4,126,166,0.47916650772094727,4,126,166,0.03660225868225098,10,20,2.0,0.5
68,16,3,2,0,0,70,69,3,52,82,0.29297876358032227,3,52,82,0.019840002059936523,10,20,2.0,0.5
95,1186,15,15,0,0,134,104,21,96,306,6.544872283935547,16,104,264,1.1468992233276367,10,20,2.0,0.5
142,46,4,4,0,0,161,146,5,147,197,0.3030376434326172,4,152,192,0.01499485969543457,10,20,2.0,0.5
111,32,3,3,0,0,111,114,3,99,129,0.37593793869018555,3,99,129,0.014768838882446289,10,20,2.0,0.5
65,43,4,4,0,0,84,68,4,65,105,0.42029881477355957,4,65,105,0.023418188095092773,10,20,2.0,0.5
374,119,5,5,0,0,389,386,6,363,423,0.3027780055999756,5,367,417,0.055532217025756836,10,20,2.0,0.5
125,58,5,5,0,0,113,135,5,89,139,0.5779566764831543,6,86,146,0.046399593353271484,10,20,2.0,0.5
71,65,4,4,0,0,82,74,4,61,101,0.7781245708465576,4,61,101,0.012508153915405273,10,20,2.0,0.5
94,29,3,3,0,0,86,98,3,74,104,0.30867934226989746,4,70,110,0.02774786949157715,10,20,2.0,0.5
89,11,1,1,0,0,77,89,1,69,79,0.06961226463317871,1,69,79,0.03395986557006836,10,20,2.0,0.5
292,125,6,6,0,0,289,297,6,273,333,1.9629199504852295,6,273,333,0.09107089042663574,10,20,2.0,0.5
132,51,3,3,0,0,145,134,3,138,168,0.8262453079223633,3,138,168,0.03579401969909668,10,20,2.0,0.5
79,35,4,4,0,0,67,81,4,50,90,0.40078306198120117,4,50,90,0.011661529541015625,10,20,2.0,0.5
144,44,3,3,0,0,136,150,3,120,150,0.4547140598297119,3,120,150,0.011703968048095703,10,20,2.0,0.5
87,25,3,3,0,0,92,91,3,71,101,0.25461792945861816,4,69,109,0.013861417770385742,10,20,2.0,0.5
33,5,2,2,0,0,51,34,2,32,52,0.10603547096252441,3,31,61,0.008970022201538086,10,20,2.0,0.5
243,113,5,5,0,0,220,246,5,211,261,1.776482343673706,5,211,261,0.09023833274841309,10,20,2.0,0.5
53,4,1,1,0,0,50,55,1,35,45,0.02475118637084961,1,35,45,0.0068874359130859375,10,20,2.0,0.5
77,20,2,2,0,0,76,78,2,65,85,0.2431788444519043,2,65,85,0.031539201736450195,10,20,2.0,0.5
57,14,2,2,0,0,64,58,2,40,60,0.1974632740020752,2,40,60,0.028987646102905273,10,20,2.0,0.5
206,171,8,8,0,0,212,213,8,198,278,1.610487461090088,8,196,276,0.10207629203796387,10,20,2.0,0.5
50,0,0,0,0,0,55,50,0,36,36,0.02825188636779785,0,36,36,0.017764568328857422,10,20,2.0,0.5
190,71,4,4,0,0,199,199,4,175,215,1.0139405727386475,4,175,215,0.05190849304199219,10,20,2.0,0.5
210,109,6,6,0,0,186,217,7,167,237,1.2935523986816406,6,170,230,0.07218170166015625,10,20,2.0,0.5
180,151,7,7,0,0,203,196,7,166,236,1.5929086208343506,7,166,236,0.17683911323547363,10,20,2.0,0.5
415,209,7,7,0,0,435,438,8,375,455,4.074971914291382,7,382,452,0.9853866100311279,10,20,2.0,0.5
73,25,3,3,0,0,98,78,3,71,101,0.31381821632385254,3,71,101,0.020275354385375977,10,20,2.0,0.5
170,72,4,4,0,0,182,172,4,176,216,0.9772930145263672,4,176,216,0.014327764511108398,10,20,2.0,0.5
74,43,5,5,0,0,107,81,5,77,127,0.3978874683380127,5,77,127,0.05035829544067383,10,20,2.0,0.5
81,32,4,4,0,0,71,84,4,55,95,0.3214590549468994,4,55,95,0.012797832489013672,10,20,2.0,0.5
147,50,3,3,0,0,151,149,3,147,177,0.6889896392822266,3,147,177,0.025459766387939453,10,20,2.0,0.5
261,147,8,8,0,0,227,270,9,206,296,1.9125747680664062,8,208,288,0.8194193840026855,10,20,2.0,0.5
1181,540,8,8,0,0,1171,1226,15,1033,1183,11.731250762939453,11,1047,1157,0.37648749351501465,10,20,2.0,0.5
659,375,7,7,0,0,700,663,8,679,759,6.819015026092529,7,671,741,0.14227080345153809,10,20,2.0,0.5
32,24,4,4,0,0,34,33,4,20,60,0.1851654052734375,4,20,60,0.009804725646972656,10,20,2.0,0.5
234,131,6,6,0,0,248,239,7,235,305,1.77890944480896,6,232,292,0.02132892608642578,10,20,2.0,0.5
136,64,4,4,0,0,121,139,4,111,151,0.814671516418457,4,111,151,0.019209861755371094,10,20,2.0,0.5
152,75,6,6,0,0,131,154,6,124,184,0.8282492160797119,6,124,184,0.03171133995056152,10,20,2.0,0.5
81,23,3,3,0,0,68,82,3,52,82,0.2955963611602783,3,52,82,0.023360252380371094,10,20,2.0,0.5
176,81,5,5,0,0,184,183,5,169,219,0.9525971412658691,5,169,219,0.060006141662597656,10,20,2.0,0.5
65,32,3,3,0,0,74,65,3,60,90,0.25290369987487793,3,60,90,0.01976609230041504,10,20,2.0,0.5
76,14,2,2,0,0,61,78,2,42,62,0.21860265731811523,2,42,62,0.013119935989379883,10,20,2.0,0.5
75,24,2,2,0,0,74,75,2,62,82,0.3382425308227539,2,62,82,0.02993178367614746,10,20,2.0,0.5
111,49,4,4,0,0,132,120,4,103,143,0.524223804473877,4,103,143,0.03612494468688965,10,20,2.0,0.5
260,109,5,5,0,0,239,263,6,230,290,1.908353328704834,7,222,292,0.05151009559631348,10,20,2.0,0.5
87,35,4,4,0,0,95,91,5,69,119,0.3960416316986084,4,77,117,0.009610414505004883,10,20,2.0,0.5
133,42,4,4,0,0,121,135,4,107,147,0.5536308288574219,4,107,147,0.011148214340209961,10,20,2.0,0.5
121,64,4,4,0,0,137,131,4,112,152,0.693526029586792,4,112,152,0.01567840576171875,10,20,2.0,0.5
78,27,4,4,0,0,68,80,4,56,96,0.3376288414001465,4,56,96,0.028316020965576172,10,20,2.0,0.5
104,64,5,5,0,0,112,106,5,105,155,0.43230104446411133,5,105,155,0.04347825050354004,10,20,2.0,0.5
472,348,10,10,0,0,468,497,18,388,568,5.1676740646362305,10,416,516,1.4036469459533691,10,20,2.0,0.5
85,86,5,5,0,0,77,91,6,57,117,0.8947079181671143,5,61,111,0.020504474639892578,10,20,2.0,0.5
60,8,1,1,0,0,58,63,1,41,51,0.14793705940246582,1,41,51,0.0052623748779296875,10,20,2.0,0.5
87,45,3,3,0,0,106,91,3,96,126,0.42023563385009766,3,96,126,0.03188467025756836,10,20,2.0,0.5
467,215,6,6,0,0,436,482,6,406,466,3.8714840412139893,6,401,461,0.07870221138000488,10,20,2.0,0.5
391,136,5,5,0,0,389,403,5,365,415,2.3317158222198486,5,363,413,0.07048559188842773,10,20,2.0,0.5
136,49,4,4,0,0,123,140,4,108,148,0.44901251792907715,4,108,148,0.014400482177734375,10,20,2.0,0.5
156,72,5,5,0,0,143,160,6,131,191,0.8544504642486572,5,136,186,0.0418550968170166,10,20,2.0,0.5
258,175,8,8,0,0,252,272,9,215,305,2.2881903648376465,8,211,291,0.28648996353149414,10,20,2.0,0.5
220,138,8,8,0,0,228,226,10,209,309,1.6798210144042969,8,213,293,0.23682475090026855,10,20,2.0,0.5
240,160,6,6,0,0,271,251,6,249,309,2.075951337814331,6,249,309,0.030161380767822266,10,20,2.0,0.5
277,213,9,9,0,0,280,283,10,266,366,2.9044151306152344,9,257,347,0.2164936065673828,10,20,2.0,0.5
271,192,7,7,0,0,256,288,9,215,305,2.6372292041778564,7,222,292,0.09301924705505371,10,20,2.0,0.5
79,66,6,6,0,0,81,79,7,68,138,0.5277409553527832,6,68,128,0.01800704002380371,10,20,2.0,0.5
957,1228,11,11,0,0,1003,1010,16,843,1003,23.26443123817444,12,864,984,0.29381251335144043,10,20,2.0,0.5
117,29,3,3,0,0,103,119,3,91,121,0.3979825973510742,3,91,121,0.03368353843688965,10,20,2.0,0.5
171,70,4,4,0,0,164,177,5,147,197,0.7409851551055908,4,151,191,0.023551225662231445,10,20,2.0,0.5
165,54,4,4,0,0,156,169,4,148,188,0.5176205635070801,4,148,188,0.03576159477233887,10,20,2.0,0.5
490,298,8,8,0,0,533,498,12,499,619,4.761159658432007,8,518,598,0.3255734443664551,10,20,2.0,0.5
126,43,3,3,0,0,130,130,3,113,143,0.5682628154754639,3,113,143,0.0208280086517334,10,20,2.0,0.5
35,15,3,3,0,0,48,35,3,25,55,0.1857912540435791,3,25,55,0.005646467208862305,10,20,2.0,0.5
94,50,6,6,0,0,83,98,6,63,123,0.4538004398345947,7,61,131,0.031258583068847656,10,20,2.0,0.5
85,32,3,3,0,0,95,89,3,73,103,0.3612804412841797,3,73,103,0.027019977569580078,10,20,2.0,0.5
237,147,7,7,0,0,265,246,8,237,317,1.7290232181549072,7,241,311,0.1577773094177246,10,20,2.0,0.5
100,122,7,7,0,0,126,103,7,112,182,0.7332160472869873,7,112,182,0.0411686897277832,10,20,2.0,0.5
192,143,6,6,0,0,184,206,6,139,199,1.7623097896575928,6,139,199,0.04234766960144043,10,20,2.0,0.5
77,38,3,3,0,0,96,80,3,73,103,0.33836817741394043,3,73,103,0.008761882781982422,10,20,2.0,0.5
103,28,3,3,0,0,108,104,3,97,127,0.3053288459777832,3,97,127,0.013820409774780273,10,20,2.0,0.5
56,6,1,1,0,0,58,58,1,39,49,0.08585476875305176,1,39,49,0.005149126052856445,10,20,2.0,0.5
121,86,5,5,0,0,138,129,6,111,171,0.7099051475524902,5,115,165,0.019011735916137695,10,20,2.0,0.5
74,32,5,5,0,0,74,79,5,44,94,0.2859041690826416,5,44,94,0.007452249526977539,10,20,2.0,0.5
354,242,10,10,0,0,359,375,10,314,414,2.9542291164398193,10,308,408,0.8214662075042725,10,20,2.0,0.5
183,172,9,9,0,0,212,194,10,180,280,1.844864845275879,10,172,272,0.09722185134887695,10,20,2.0,0.5
94,29,4,4,0,0,90,95,4,80,120,0.31656670570373535,4,80,120,0.02927851676940918,10,20,2.0,0.5
163,180,10,10,0,0,159,165,11,148,258,1.4755568504333496,11,141,251,0.17616534233093262,10,20,2.0,0.5
385,146,5,5,0,0,367,393,5,347,397,1.401226282119751,5,347,397,0.04857587814331055,10,20,2.0,0.5
195,104,5,5,0,0,232,209,6,202,262,1.7403993606567383,5,205,255,0.0712885856628418,10,20,2.0,0.5
81,27,3,3,0,0,83,83,3,67,97,0.2800407409667969,3,67,97,0.009012222290039062,10,20,2.0,0.5
98,49,5,5,0,0,105,103,5,85,135,0.4435923099517822,5,85,135,0.018127918243408203,10,20,2.0,0.5
59,32,5,5,0,0,74,65,5,46,96,0.19069623947143555,5,46,96,0.028334617614746094,10,20,2.0,0.5
103,22,3,3,0,0,101,106,3,84,114,0.3481917381286621,4,80,120,0.051067352294921875,20,20,2.0,0.5
109,38,3,3,0,0,110,109,3,103,133,0.6641292572021484,3,103,133,0.03233146667480469,20,20,2.0,0.5
168,61,5,5,0,0,148,170,5,142,192,0.8115501403808594,5,142,192,0.05657672882080078,20,20,2.0,0.5
225,100,8,8,0,0,255,230,9,234,324,1.482820987701416,8,232,312,0.49579715728759766,20,20,2.0,0.5
344,73,5,5,0,0,343,349,5,330,380,1.390223741531372,5,330,380,0.11878752708435059,20,20,2.0,0.5
75,4,1,1,0,0,82,75,1,55,65,0.20747733116149902,1,55,65,0.0060422420501708984,20,20,2.0,0.5
308,158,7,7,0,0,359,325,7,312,382,2.7929344177246094,7,308,378,0.16418051719665527,20,20,2.0,0.5
939,213,7,7,0,0,891,959,7,849,919,7.027313470840454,7,846,916,0.30202507972717285,20,20,2.0,0.5
154,30,3,3,0,0,148,159,3,127,157,0.574394941329956,3,127,157,0.05240941047668457,20,20,2.0,0.5
235,86,5,5,0,0,221,244,5,201,251,1.5820543766021729,5,201,251,0.06670880317687988,20,20,2.0,0.5
198,129,6,6,0,0,211,207,6,186,246,1.9035358428955078,6,186,246,0.13274693489074707,20,20,2.0,0.5
175,58,6,6,0,0,209,180,6,183,243,0.7740623950958252,7,180,250,0.1997058391571045,20,20,2.0,0.5
489,140,6,6,0,0,484,489,8,479,559,4.376204013824463,6,480,540,0.12422990798950195,20,20,2.0,0.5
418,121,5,5,0,0,432,424,5,420,470,2.6685383319854736,5,419,469,0.1017310619354248,20,20,2.0,0.5
150,107,6,6,0,0,154,160,7,128,198,0.9372167587280273,6,134,194,0.04616975784301758,20,20,2.0,0.5
240,89,6,6,0,0,268,254,7,234,304,1.4674274921417236,6,233,293,0.11996626853942871,20,20,2.0,0.5
77,15,3,3,0,0,99,78,3,77,107,0.2648918628692627,3,77,107,0.02246546745300293,20,20,2.0,0.5
209,68,5,5,0,0,186,213,5,170,220,1.1959483623504639,6,167,227,0.09355878829956055,20,20,2.0,0.5
217,67,5,5,0,0,181,223,5,161,211,1.2586784362792969,5,161,211,0.042121171951293945,20,20,2.0,0.5
220,71,4,4,0,0,269,232,4,240,280,1.048863410949707,4,240,280,0.0870058536529541,20,20,2.0,0.5
66,94,4,4,0,0,73,66,4,64,104,0.8865666389465332,4,64,104,0.018650293350219727,20,20,2.0,0.5
177,39,4,4,0,0,140,183,4,116,156,0.6180033683776855,4,116,156,0.03411984443664551,20,20,2.0,0.5
73,21,4,4,0,0,100,75,4,79,119,0.3835103511810303,4,79,119,0.010734796524047852,20,20,2.0,0.5
179,119,7,7,0,0,175,180,7,165,235,1.0718104839324951,7,163,233,0.05554485321044922,20,20,2.0,0.5
129,14,1,1,0,0,129,132,1,117,127,0.06654071807861328,1,117,127,0.007792234420776367,20,20,2.0,0.5
113,36,4,4,0,0,110,113,4,96,136,0.5108318328857422,4,96,136,0.02706170082092285,20,20,2.0,0.5
124,28,4,4,0,0,126,127,5,99,149,0.36623358726501465,4,103,143,0.022809267044067383,20,20,2.0,0.5
273,51,3,3,0,0,293,278,3,279,309,1.3146946430206299,3,279,309,0.023282527923583984,20,20,2.0,0.5
274,62,4,4,0,0,257,280,6,238,298,1.0136888027191162,4,247,287,0.031033039093017578,20,20,2.0,0.5
223,98,7,7,0,0,228,229,7,211,281,1.112933874130249,7,211,281,0.15985774993896484,20,20,2.0,0.5
182,77,4,4,0,0,204,191,4,183,223,1.0835247039794922,4,183,223,0.012486934661865234,20,20,2.0,0.5
760,164,6,6,0,0,691,766,6,678,738,3.503035545349121,6,678,738,0.09757471084594727,20,20,2.0,0.5
167,39,5,5,0,0,144,169,5,133,183,0.48855161666870117,5,133,183,0.02410101890563965,20,20,2.0,0.5
70,15,2,2,0,0,93,72,2,83,103,0.10308957099914551,2,83,103,0.01861262321472168,20,20,2.0,0.5
263,38,3,3,0,0,213,268,3,199,229,0.8772222995758057,3,199,229,0.015326976776123047,20,20,2.0,0.5
446,139,7,7,0,0,482,456,7,457,527,3.965237617492676,7,454,524,0.4611060619354248,20,20,2.0,0.5
510,141,6,6,0,0,489,516,6,477,537,3.7526967525482178,7,471,541,0.21190619468688965,20,20,2.0,0.5
593,203,7,7,0,0,615,607,9,585,675,4.334134817123413,8,579,659,0.15229010581970215,20,20,2.0,0.5
180,25,2,2,0,0,174,183,2,163,183,0.6057984828948975,2,163,183,0.0486140251159668,20,20,2.0,0.5
99,73,6,6,0,0,116,99,6,92,152,0.6691832542419434,6,92,152,0.0419011116027832,20,20,2.0,0.5
623,200,7,7,0,0,633,639,7,598,668,3.788543462753296,7,596,666,0.22910833358764648,20,20,2.0,0.5
243,233,10,10,0,0,230,251,11,210,320,1.8494091033935547,10,211,311,0.6313114166259766,20,20,2.0,0.5
331,100,5,5,0,0,363,345,7,327,397,1.804335355758667,5,335,385,0.035163164138793945,20,20,2.0,0.5
160,62,4,4,0,0,159,164,4,143,183,0.9407367706298828,4,143,183,0.03954672813415527,20,20,2.0,0.5
123,26,4,4,0,0,111,128,4,80,120,0.36598944664001465,4,80,120,0.03542971611022949,20,20,2.0,0.5
177,26,3,3,0,0,166,180,3,148,178,0.5378198623657227,3,148,178,0.025571584701538086,20,20,2.0,0.5
166,40,5,5,0,0,172,170,6,138,198,0.6175320148468018,5,141,191,0.08080363273620605,20,20,2.0,0.5
123,39,4,4,0,0,110,125,4,92,132,0.5216200351715088,5,91,141,0.06252193450927734,20,20,2.0,0.5
125,39,5,5,0,0,98,125,5,86,136,0.4255251884460449,5,86,136,0.03449416160583496,20,20,2.0,0.5
114,7,1,1,0,0,98,114,1,90,100,0.3202393054962158,1,90,100,0.017603158950805664,20,20,2.0,0.5
463,347,8,8,0,0,465,491,9,406,496,4.59700608253479,8,403,483,0.5485374927520752,20,20,2.0,0.5
205,93,7,7,0,0,225,217,7,189,259,1.2426526546478271,7,189,259,0.2241964340209961,20,20,2.0,0.5
251,68,5,5,0,0,304,257,5,285,335,1.0168330669403076,5,285,335,0.20771241188049316,20,20,2.0,0.5
188,46,4,4,0,0,219,191,4,206,246,0.7125728130340576,4,206,246,0.0866994857788086,20,20,2.0,0.5
87,44,6,6,0,0,83,87,6,62,122,0.46243977546691895,6,62,122,0.0356135368347168,20,20,2.0,0.5
182,105,8,8,0,0,199,187,9,187,277,1.1749565601348877,8,187,267,0.15851545333862305,20,20,2.0,0.5
102,94,6,6,0,0,105,110,6,81,141,0.8124184608459473,6,81,141,0.0622560977935791,20,20,2.0,0.5
120,36,3,3,0,0,133,123,3,117,147,0.5106327533721924,3,117,147,0.012505769729614258,20,20,2.0,0.5
192,49,4,4,0,0,210,198,4,195,235,0.5466506481170654,4,195,235,0.05588126182556152,20,20,2.0,0.5
440,157,7,7,0,0,441,455,9,407,497,2.9406652450561523,7,407,477,0.7324669361114502,20,20,2.0,0.5
91,6,1,1,0,0,94,91,1,75,85,0.24917936325073242,1,75,85,0.01908087730407715,20,20,2.0,0.5
191,70,5,5,0,0,203,198,5,175,225,1.406512975692749,5,175,225,0.05274462699890137,20,20,2.0,0.5
201,57,6,6,0,0,205,206,6,188,248,0.9904260635375977,6,188,248,0.056490182876586914,20,20,2.0,0.5
76,40,4,4,0,0,82,78,4,59,99,0.31842684745788574,4,59,99,0.009348392486572266,20,20,2.0,0.5
112,18,3,3,0,0,120,113,3,101,131,0.3567535877227783,4,100,140,0.029764652252197266,20,20,2.0,0.5
246,63,4,4,0,0,266,256,4,241,281,1.0341429710388184,4,241,281,0.0335698127746582,20,20,2.0,0.5
156,46,6,6,0,0,149,158,6,124,184,0.6347966194152832,6,124,184,0.26976680755615234,20,20,2.0,0.5
139,26,2,2,0,0,123,141,2,116,136,0.48531389236450195,2,116,136,0.008130073547363281,20,20,2.0,0.5
213,135,6,6,0,0,202,217,6,193,253,1.486217975616455,6,193,253,0.05403900146484375,20,20,2.0,0.5
591,166,8,8,0,0,535,603,8,503,583,4.188901662826538,8,503,583,0.15672922134399414,20,20,2.0,0.5
1052,286,7,7,0,0,976,1067,8,938,1018,7.320995569229126,7,940,1010,0.1871047019958496,20,20,2.0,0.5
87,33,3,3,0,0,107,93,3,79,109,0.35116052627563477,3,79,109,0.012351751327514648,20,20,2.0,0.5
205,59,4,4,0,0,227,211,4,210,250,0.702782154083252,4,210,250,0.02266669273376465,20,20,2.0,0.5
235,72,6,6,0,0,266,249,6,226,286,1.4109539985656738,6,226,286,0.3249838352203369,20,20,2.0,0.5
194,49,4,4,0,0,178,200,4,159,199,0.8380403518676758,4,159,199,0.03320431709289551,20,20,2.0,0.5
130,31,6,6,0,0,129,135,6,107,167,0.33795714378356934,6,107,167,0.13730502128601074,20,20,2.0,0.5
850,236,7,7,0,0,801,860,8,777,857,5.9777092933654785,7,774,844,0.2315230369567871,20,20,2.0,0.5
149,24,3,3,0,0,133,155,3,114,144,0.34695005416870117,3,114,144,0.020581960678100586,20,20,2.0,0.5
260,30,2,2,0,0,215,262,2,208,228,0.13290619850158691,2,208,228,0.012282371520996094,20,20,2.0,0.5
155,64,5,5,0,0,135,162,5,113,163,0.8376858234405518,5,113,163,0.024787187576293945,20,20,2.0,0.5
101,58,8,8,0,0,92,103,8,65,145,0.4975411891937256,8,65,145,0.09776902198791504,20,20,2.0,0.5
76,9,2,2,0,0,86,76,2,61,81,0.25165772438049316,2,61,81,0.03193855285644531,20,20,2.0,0.5
178,56,6,6,0,0,175,186,6,151,211,0.8197827339172363,6,151,211,0.15683937072753906,20,20,2.0,0.5
92,28,3,3,0,0,119,97,3,100,130,0.34244656562805176,3,100,130,0.009630918502807617,20,20,2.0,0.5
91,36,5,5,0,0,90,91,5,82,132,0.3857841491699219,5,82,132,0.02985692024230957,20,20,2.0,0.5
174,45,5,5,0,0,168,181,5,147,197,0.5339868068695068,5,147,197,0.042699337005615234,20,20,2.0,0.5
142,38,4,4,0,0,156,148,4,125,165,0.6422305107116699,4,125,165,0.02930474281311035,20,20,2.0,0.5
140,44,4,4,0,0,140,143,4,128,168,0.4019918441772461,5,126,176,0.024204492568969727,20,20,2.0,0.5
99,17,3,3,0,0,107,100,3,95,125,0.2116539478302002,4,91,131,0.0139007568359375,20,20,2.0,0.5
146,32,4,4,0,0,126,149,4,113,153,0.5736896991729736,4,113,153,0.020580530166625977,20,20,2.0,0.5
183,59,5,5,0,0,198,187,6,177,237,0.8127956390380859,5,181,231,0.03797197341918945,20,20,2.0,0.5
200,79,6,6,0,0,243,212,6,213,273,1.1095445156097412,6,213,273,0.2662837505340576,20,20,2.0,0.5
103,13,2,2,0,0,121,106,2,104,124,0.2374897003173828,2,104,124,0.03141975402832031,20,20,2.0,0.5
117,19,3,3,0,0,133,121,3,101,131,0.3716428279876709,3,101,131,0.04094362258911133,20,20,2.0,0.5
332,115,6,6,0,0,325,341,6,300,360,1.5968680381774902,6,300,360,0.28026247024536133,20,20,2.0,0.5
178,69,7,6,0,0,222,186,7,188,258,1.072275161743164,8,187,267,0.19112801551818848,20,20,2.0,0.5
154,68,9,9,0,0,159,161,10,130,230,0.6624341011047363,10,127,227,0.3718111515045166,20,20,2.0,0.5
241,99,7,7,0,0,279,253,7,242,312,1.3229589462280273,7,242,312,0.24636363983154297,20,20,2.0,0.5
117,27,3,3,0,0,112,120,3,91,121,0.5100913047790527,3,91,121,0.02837395668029785,20,20,2.0,0.5
198,48,4,4,0,0,168,204,4,151,191,0.7227790355682373,4,151,191,0.030955076217651367,20,20,2.0,0.5
258,17,2,2,0,0,255,258,2,245,265,0.8644616603851318,2,245,265,0.02288341522216797,60,20,2.0,0.5
245,31,5,5,0,0,260,249,5,237,287,1.0343706607818604,6,233,293,0.227034330368042,60,20,2.0,0.5
390,45,3,3,0,0,397,399,3,379,409,2.2477784156799316,3,379,409,0.0774378776550293,60,20,2.0,0.5
166,19,4,3,0,0,202,168,4,181,221,0.7191431522369385,4,181,221,0.028127193450927734,60,20,2.0,0.5
186,15,3,2,0,0,168,187,3,149,179,0.5744731426239014,3,149,179,0.03912472724914551,60,20,2.0,0.5
301,65,8,8,0,0,336,306,8,311,391,1.6032052040100098,8,311,391,1.2489314079284668,60,20,2.0,0.5
146,4,1,1,0,0,166,147,1,133,143,0.28773975372314453,1,133,143,0.021511077880859375,60,20,2.0,0.5
151,19,4,4,0,0,171,151,4,152,192,0.4707305431365967,4,152,192,0.06419706344604492,60,20,2.0,0.5
262,37,6,6,0,0,306,271,6,278,338,1.0635473728179932,6,278,338,0.7792572975158691,60,20,2.0,0.5
179,30,4,4,0,0,213,186,4,182,222,0.6383647918701172,4,182,222,0.06447148323059082,60,20,2.0,0.5
330,41,4,4,0,0,334,334,4,321,361,1.373460292816162,4,321,361,0.05488848686218262,60,20,2.0,0.5
284,27,5,4,0,0,268,286,5,251,301,0.9808118343353271,5,251,301,1.0619120597839355,60,20,2.0,0.5
331,43,5,5,0,0,337,337,5,310,360,1.126702070236206,5,310,360,0.12585139274597168,60,20,2.0,0.5
572,55,4,4,0,0,590,578,4,569,609,3.031771659851074,4,569,609,0.04459023475646973,60,20,2.0,0.5
402,51,5,5,0,0,392,413,5,363,413,2.21502947807312,5,363,413,0.6504600048065186,60,20,2.0,0.5
152,15,3,3,0,0,173,155,3,153,183,0.5892651081085205,3,153,183,0.16111207008361816,60,20,2.0,0.5
598,50,3,3,0,0,595,600,3,591,621,0.5222909450531006,3,591,621,0.036093950271606445,60,20,2.0,0.5
246,32,5,5,0,0,210,248,5,193,243,1.4749224185943604,5,193,243,0.05640387535095215,60,20,2.0,0.5
196,14,3,3,0,0,175,197,3,159,189,0.4628477096557617,3,159,189,0.0350649356842041,60,20,2.0,0.5
325,31,4,4,0,0,317,326,4,305,345,1.1935546398162842,4,305,345,0.16567182540893555,60,20,2.0,0.5
555,70,6,6,0,0,571,561,6,544,604,2.788506507873535,6,544,604,1.2093579769134521,60,20,2.0,0.5
