nCospec,nIndividualDups,nAllDupEvents,nJointDups,nXtinc,nHostSwitch,nLineageSort,codivs,dups,losses,cost,sdTime,mrDups,mrLosses,mrCost,mrTime,nH,nP,rB,pJ
92,11,1,1,0,0,79,95,1,64,74,0.1681969165802002,1,64,74,0.021397829055786133,10,20,2.0,0.5
101,34,3,3,0,0,109,102,3,102,132,3.6335055828094482,3,102,132,0.013767480850219727,10,20,2.0,0.5
83,30,4,4,0,0,92,89,4,65,105,3.636042356491089,4,65,105,0.01759195327758789,10,20,2.0,0.5
189,117,6,6,0,0,200,207,6,161,221,14.492234230041504,6,161,221,0.05589604377746582,10,20,2.0,0.5
56,9,1,1,0,0,65,58,1,50,60,1.7513391971588135,1,50,60,0.007445096969604492,10,20,2.0,0.5
157,80,6,6,0,0,158,166,6,133,193,8.682873249053955,6,133,193,0.07469367980957031,10,20,2.0,0.5
72,5,1,1,0,0,52,72,1,34,44,1.5378761291503906,1,34,44,0.008525609970092773,10,20,2.0,0.5
142,41,3,3,0,0,131,145,3,123,153,4.954348802566528,3,123,153,0.03221940994262695,10,20,2.0,0.5
159,90,7,7,0,0,143,167,7,122,192,10.426441192626953,7,122,192,0.11424922943115234,10,20,2.0,0.5
68,3,1,1,0,0,46,68,1,33,43,0.590801477432251,1,33,43,0.007727384567260742,10,20,2.0,0.5
137,31,2,2,0,0,122,138,2,119,139,2.9913101196289062,2,119,139,0.043257713317871094,10,20,2.0,0.5
137,42,3,3,0,0,140,143,3,115,145,6.85991358757019,3,115,145,0.011339426040649414,10,20,2.0,0.5
368,168,6,6,0,0,360,381,6,334,394,36.532198905944824,7,330,400,0.2039964199066162,10,20,2.0,0.5
133,94,6,6,0,0,151,140,6,132,192,14.656006336212158,6,132,192,0.038167476654052734,10,20,2.0,0.5
106,43,3,3,0,0,74,106,3,69,99,6.846962213516235,3,69,99,0.0447237491607666,10,20,2.0,0.5
267,91,4,4,0,0,278,280,5,244,294,16.500182151794434,4,250,290,0.09703636169433594,10,20,2.0,0.5
148,71,5,5,0,0,144,152,5,127,177,9.520271301269531,5,127,177,0.044985294342041016,10,20,2.0,0.5
151,78,5,5,0,0,165,155,5,151,201,12.165483951568604,5,151,201,0.10306000709533691,10,20,2.0,0.5
75,11,1,1,0,0,76,76,1,62,72,0.5608682632446289,1,62,72,0.017779111862182617,10,20,2.0,0.5
129,34,3,3,0,0,99,134,3,87,117,8.172975063323975,3,87,117,0.014187335968017578,10,20,2.0,0.5
71,38,4,4,0,0,69,71,4,60,100,5.2818403244018555,4,60,100,0.03314852714538574,10,20,2.0,0.5
92,30,3,3,0,0,73,92,3,60,90,4.16699481010437,3,60,90,0.01512765884399414,10,20,2.0,0.5
49,8,1,1,0,0,58,51,1,37,47,1.1832101345062256,1,37,47,0.006988525390625,10,20,2.0,0.5
248,142,6,6,0,0,275,261,7,240,310,22.37295627593994,6,249,309,0.12390804290771484,10,20,2.0,0.5
78,29,4,4,0,0,98,81,4,79,119,4.069797039031982,4,79,119,0.015491008758544922,10,20,2.0,0.5
135,175,10,10,0,0,128,139,10,114,214,17.053465843200684,11,110,220,0.2807321548461914,10,20,2.0,0.5
64,34,5,5,0,0,91,69,5,73,123,3.291090726852417,7,69,139,0.10661029815673828,10,20,2.0,0.5
258,151,6,6,0,0,290,272,6,255,315,31.66617727279663,7,251,321,0.14232730865478516,10,20,2.0,0.5
194,60,4,4,0,0,171,205,4,147,187,9.447057247161865,4,147,187,0.04452872276306152,10,20,2.0,0.5
66,17,2,2,0,0,68,67,2,56,76,2.60490345954895,2,56,76,0.02121138572692871,10,20,2.0,0.5
45,22,3,3,0,0,51,46,3,32,62,1.9810295104980469,3,32,62,0.024513959884643555,10,20,2.0,0.5
101,41,4,4,0,0,106,107,4,88,128,4.72010064125061,4,88,128,0.036054372787475586,10,20,2.0,0.5
122,58,5,5,0,0,146,127,5,125,175,6.162473201751709,6,124,184,0.057717323303222656,10,20,2.0,0.5
206,91,5,5,0,0,194,210,5,183,233,14.91819715499878,5,183,233,0.12189602851867676,10,20,2.0,0.5
95,65,5,5,0,0,112,103,5,89,139,5.716201305389404,5,89,139,0.05475139617919922,10,20,2.0,0.5
149,94,5,5,0,0,148,157,5,128,178,10.565533876419067,5,128,178,0.024100542068481445,10,20,2.0,0.5
54,25,5,5,0,0,73,55,5,53,103,2.869358777999878,6,50,110,0.051189422607421875,10,20,2.0,0.5
199,106,6,6,0,0,200,213,6,167,227,14.038602590560913,7,163,233,0.07391023635864258,10,20,2.0,0.5
79,20,3,3,0,0,74,81,3,65,95,1.8863835334777832,3,65,95,0.042627573013305664,10,20,2.0,0.5
89,24,2,2,0,0,101,93,2,85,105,4.560383081436157,2,85,105,0.01448678970336914,10,20,2.0,0.5
82,105,5,5,0,0,89,84,5,68,118,14.069454431533813,5,68,118,0.017239093780517578,10,20,2.0,0.5
36,15,3,3,0,0,48,36,3,26,56,2.267442464828491,3,26,56,0.032941341400146484,10,20,2.0,0.5
81,55,7,7,0,0,93,85,7,66,136,5.8491997718811035,7,66,136,0.043341875076293945,10,20,2.0,0.5
406,329,10,10,0,0,417,428,10,372,472,58.467252016067505,10,372,472,1.898221731185913,10,20,2.0,0.5
288,161,7,7,0,0,264,308,7,222,292,28.943358182907104,7,222,292,0.3549513816833496,10,20,2.0,0.5
65,74,5,5,0,0,80,68,5,60,110,8.580403804779053,5,60,110,0.05766892433166504,10,20,2.0,0.5
178,153,7,7,0,0,211,189,7,182,252,17.78582501411438,7,182,252,0.21272039413452148,10,20,2.0,0.5
74,15,2,2,0,0,71,75,2,56,76,0.39996814727783203,2,56,76,0.01503133773803711,10,20,2.0,0.5
304,132,6,6,0,0,298,317,6,272,332,24.923903703689575,6,272,332,0.15493440628051758,10,20,2.0,0.5
290,172,7,7,0,0,290,298,7,273,343,31.133307218551636,8,270,350,0.4778764247894287,10,20,2.0,0.5
101,61,5,5,0,0,95,106,5,73,123,6.221468925476074,5,73,123,0.05349397659301758,10,20,2.0,0.5
75,57,5,5,0,0,70,77,5,59,109,4.877935409545898,5,59,109,0.018372774124145508,10,20,2.0,0.5
49,12,1,1,0,0,47,49,1,35,45,2.132434368133545,1,35,45,0.03096938133239746,10,20,2.0,0.5
150,64,4,4,0,0,172,157,4,152,192,9.385484218597412,4,152,192,0.02489304542541504,10,20,2.0,0.5
462,329,10,10,0,0,510,498,11,422,532,64.6871600151062,11,424,534,1.7691588401794434,10,20,2.0,0.5
64,101,8,8,0,0,61,66,8,49,129,6.848707675933838,9,47,137,0.04255414009094238,10,20,2.0,0.5
62,24,3,3,0,0,56,62,3,34,64,2.0568084716796875,3,34,64,0.039227962493896484,10,20,2.0,0.5
53,2,1,1,0,0,56,53,1,34,44,1.664090871810913,1,34,44,0.0072574615478515625,10,20,2.0,0.5
76,17,2,2,0,0,75,76,2,63,83,3.2456231117248535,2,63,83,0.026796579360961914,10,20,2.0,0.5
422,244,8,8,0,0,394,448,9,334,424,49.455052614212036,9,334,424,0.5255100727081299,10,20,2.0,0.5
72,7,1,1,0,0,68,72,1,61,71,1.1411550045013428,1,61,71,0.007816314697265625,10,20,2.0,0.5
37,6,1,1,0,0,55,38,1,29,39,1.3086400032043457,1,29,39,0.006630659103393555,10,20,2.0,0.5
56,0,0,0,0,0,53,56,0,42,42,0.034658193588256836,0,42,42,0.006856203079223633,10,20,2.0,0.5
291,224,10,10,0,0,332,316,11,269,379,34.88334107398987,10,274,374,1.7069580554962158,10,20,2.0,0.5
93,44,4,4,0,0,101,96,4,90,130,4.868387460708618,4,90,130,0.021550893783569336,10,20,2.0,0.5
138,94,7,7,0,0,134,145,7,117,187,9.017893075942993,7,117,187,0.045041561126708984,10,20,2.0,0.5
200,206,7,7,0,0,205,216,9,162,252,22.557342767715454,7,170,240,0.11551356315612793,10,20,2.0,0.5
63,8,1,1,0,0,63,63,1,53,63,1.9048242568969727,1,53,63,0.0085601806640625,10,20,2.0,0.5
311,142,6,6,0,0,316,321,8,283,363,23.59583330154419,6,293,353,0.10529828071594238,10,20,2.0,0.5
86,60,5,5,0,0,92,90,5,72,122,5.891003608703613,5,72,122,0.07827639579772949,10,20,2.0,0.5
191,123,8,8,0,0,191,201,8,158,238,17.363190412521362,8,158,238,0.21053838729858398,10,20,2.0,0.5
124,59,5,5,0,0,116,128,5,105,155,7.62960410118103,6,100,160,0.09363198280334473,10,20,2.0,0.5
186,95,6,6,0,0,188,199,6,159,219,12.782847881317139,6,159,219,0.07503342628479004,10,20,2.0,0.5
78,40,4,4,0,0,74,82,4,59,99,5.338095664978027,4,59,99,0.01492166519165039,10,20,2.0,0.5
217,138,6,6,0,0,189,224,8,160,240,21.393989324569702,6,168,228,0.07869791984558105,10,20,2.0,0.5
247,109,6,6,0,0,242,258,6,216,276,16.260096788406372,7,212,282,0.14987921714782715,10,20,2.0,0.5
71,30,4,4,0,0,76,72,4,55,95,3.312657117843628,4,55,95,0.026485919952392578,10,20,2.0,0.5
60,3,1,1,0,0,61,61,1,44,54,2.095438241958618,1,44,54,0.07072758674621582,10,20,2.0,0.5
83,53,5,5,0,0,97,87,5,79,129,5.228945255279541,5,79,129,0.06439948081970215,10,20,2.0,0.5
53,12,2,2,0,0,69,54,2,47,67,2.67714786529541,3,46,76,0.03938555717468262,10,20,2.0,0.5
184,85,4,4,0,0,164,188,4,154,194,15.759582757949829,4,154,194,0.03369307518005371,10,20,2.0,0.5
154,60,4,4,0,0,132,157,4,125,165,7.751099586486816,4,125,165,0.03404045104980469,10,20,2.0,0.5
202,105,6,6,0,0,212,213,6,190,250,15.656741857528687,6,190,250,0.27367186546325684,10,20,2.0,0.5
38,0,0,0,0,0,46,38,0,33,33,0.009623289108276367,0,33,33,0.006075859069824219,10,20,2.0,0.5
127,64,5,5,0,0,129,134,6,105,165,6.249040126800537,6,105,165,0.05970358848571777,10,20,2.0,0.5
77,28,4,4,0,0,90,81,4,67,107,4.794217586517334,4,67,107,0.012275934219360352,10,20,2.0,0.5
121,60,5,5,0,0,111,126,5,95,145,4.504822492599487,5,95,145,0.025693178176879883,10,20,2.0,0.5
143,126,9,9,0,0,139,148,9,114,204,12.401976108551025,9,114,204,0.4006190299987793,10,20,2.0,0.5
43,15,2,2,0,0,50,43,2,33,53,2.584063768386841,2,33,53,0.024816513061523438,10,20,2.0,0.5
86,25,3,3,0,0,89,89,3,68,98,4.089281797409058,3,68,98,0.030882596969604492,10,20,2.0,0.5
170,100,6,6,0,0,145,175,6,134,194,14.04387640953064,6,134,194,0.046460628509521484,10,20,2.0,0.5
501,322,10,10,0,0,520,528,10,458,558,61.7653443813324,10,458,558,1.5335931777954102,10,20,2.0,0.5
51,8,1,1,0,0,62,52,1,47,57,1.6343846321105957,1,47,57,0.03546404838562012,10,20,2.0,0.5
105,31,3,3,0,0,114,107,3,104,134,4.363040447235107,3,104,134,0.02096271514892578,20,20,2.0,0.5
144,23,3,3,0,0,110,146,3,100,130,2.636878728866577,3,100,130,0.033648014068603516,20,20,2.0,0.5
191,31,3,3,0,0,199,194,3,188,218,4.622082233428955,4,185,225,0.025040864944458008,20,20,2.0,0.5
145,37,4,4,0,0,139,148,4,123,163,6.452748537063599,4,123,163,0.016443967819213867,20,20,2.0,0.5
133,60,9,9,0,0,130,135,9,113,203,6.753021717071533,9,113,203,0.8668596744537354,20,20,2.0,0.5
275,115,7,7,0,0,309,284,7,286,356,21.801711559295654,7,286,356,0.19417786598205566,20,20,2.0,0.5
132,58,6,6,0,0,140,140,6,98,158,7.0060365200042725,6,98,158,0.16828393936157227,20,20,2.0,0.5
135,16,2,2,0,0,117,135,2,112,132,0.9043624401092529,2,112,132,0.043486595153808594,20,20,2.0,0.5
1189,363,8,8,0,0,1274,1224,8,1199,1279,113.54891562461853,8,1199,1279,0.6797652244567871,20,20,2.0,0.5
85,26,4,4,0,0,96,88,4,70,110,3.5131330490112305,4,70,110,0.014568567276000977,20,20,2.0,0.5
153,186,7,7,0,0,176,157,7,162,232,22.82609534263611,7,162,232,0.10235261917114258,20,20,2.0,0.5
144,24,3,3,0,0,129,147,3,117,147,2.656872034072876,3,117,147,0.038785457611083984,20,20,2.0,0.5
132,48,5,5,0,0,140,136,5,122,172,7.412254571914673,5,122,172,0.23708128929138184,20,20,2.0,0.5
118,32,4,4,0,0,133,121,4,107,147,4.902622938156128,4,107,147,0.06730508804321289,20,20,2.0,0.5
406,110,6,6,0,0,396,415,6,370,430,33.89175987243652,6,370,430,0.2825932502746582,20,20,2.0,0.5
258,53,4,4,0,0,231,262,4,221,261,8.882851123809814,4,221,261,0.2319164276123047,20,20,2.0,0.5
143,12,1,1,0,0,144,145,1,130,140,0.4740290641784668,1,130,140,0.009397029876708984,20,20,2.0,0.5
215,67,7,7,0,0,204,223,7,182,252,14.730305671691895,7,182,252,0.20994210243225098,20,20,2.0,0.5
201,35,4,4,0,0,197,205,4,184,224,5.674281358718872,4,184,224,0.21203994750976562,20,20,2.0,0.5
133,60,6,6,0,0,134,136,6,112,172,8.272927284240723,6,112,172,0.07361936569213867,20,20,2.0,0.5
173,43,4,4,0,0,172,178,4,158,198,7.539603233337402,4,158,198,0.026346206665039062,20,20,2.0,0.5
111,28,3,3,0,0,112,113,3,92,122,4.954344272613525,3,92,122,0.011577129364013672,20,20,2.0,0.5
278,310,9,9,0,0,255,298,9,205,295,46.338181495666504,9,205,295,0.21938109397888184,20,20,2.0,0.5
691,192,6,6,0,0,714,701,6,694,754,68.81073594093323,6,694,754,0.0782318115234375,20,20,2.0,0.5
225,43,3,3,0,0,232,230,3,214,244,10.884719610214233,3,214,244,0.03403425216674805,20,20,2.0,0.5
191,33,3,3,0,0,161,193,3,154,184,6.922340393066406,3,154,184,0.032611846923828125,20,20,2.0,0.5
191,61,5,5,0,0,191,197,5,174,224,8.549925804138184,5,174,224,0.0870063304901123,20,20,2.0,0.5
151,31,3,3,0,0,173,159,3,149,179,8.825953960418701,3,149,179,0.045676231384277344,20,20,2.0,0.5
263,48,4,4,0,0,250,268,4,234,274,13.923777341842651,4,234,274,0.037758588790893555,20,20,2.0,0.5
79,33,7,7,0,0,109,84,7,83,153,3.518706798553467,7,83,153,0.3204925060272217,20,20,2.0,0.5
173,58,5,5,0,0,179,177,5,170,220,7.480315208435059,5,170,220,0.1271681785583496,20,20,2.0,0.5
85,15,3,3,0,0,93,88,3,66,96,3.3839683532714844,3,66,96,0.009862422943115234,20,20,2.0,0.5
127,33,5,5,0,0,100,127,5,85,135,4.762720823287964,5,85,135,0.01917123794555664,20,20,2.0,0.5
165,41,4,4,0,0,149,169,4,140,180,5.681401014328003,4,140,180,0.03585505485534668,20,20,2.0,0.5
85,9,2,2,0,0,97,87,2,81,101,2.0663235187530518,3,80,110,0.010638952255249023,20,20,2.0,0.5
101,16,2,2,0,0,124,105,2,100,120,3.1620101928710938,2,100,120,0.030537843704223633,20,20,2.0,0.5
172,40,4,4,0,0,158,174,4,150,190,9.083514213562012,4,150,190,0.06036043167114258,20,20,2.0,0.5
100,67,8,8,0,0,112,103,8,86,166,5.964933633804321,10,82,182,0.10333251953125,20,20,2.0,0.5
238,86,7,7,0,0,220,245,7,194,264,18.08834481239319,7,194,264,0.3716316223144531,20,20,2.0,0.5
122,31,4,4,0,0,148,127,4,125,165,4.892432451248169,4,125,165,0.08957958221435547,20,20,2.0,0.5
163,30,3,3,0,0,175,170,3,155,185,5.07892918586731,3,155,185,0.09663939476013184,20,20,2.0,0.5
166,32,3,3,0,0,176,172,3,154,184,5.478472948074341,3,154,184,0.03900957107543945,20,20,2.0,0.5
171,54,4,4,0,0,164,172,4,151,191,9.59701681137085,4,151,191,0.04326009750366211,20,20,2.0,0.5
153,31,4,4,0,0,145,156,4,120,160,7.772473573684692,4,120,160,0.04452824592590332,20,20,2.0,0.5
128,34,6,6,0,0,118,130,6,102,162,6.357824087142944,7,101,171,0.06335783004760742,20,20,2.0,0.5
254,67,5,5,0,0,239,263,5,213,263,17.5148766040802,5,213,263,0.1876537799835205,20,20,2.0,0.5
90,0,0,0,0,0,99,90,0,90,90,0.010026693344116211,0,90,90,0.007348537445068359,20,20,2.0,0.5
385,182,9,9,0,0,348,396,9,319,409,39.585962772369385,9,319,409,2.7916641235351562,20,20,2.0,0.5
80,6,2,2,0,0,84,80,2,65,85,0.7801127433776855,2,65,85,0.022217750549316406,20,20,2.0,0.5
112,17,3,3,0,0,116,114,3,98,128,5.018239498138428,3,98,128,0.015615701675415039,20,20,2.0,0.5
257,50,3,3,0,0,250,265,3,233,263,12.741327285766602,3,233,263,0.030683040618896484,20,20,2.0,0.5
214,88,6,6,0,0,210,219,6,190,250,15.34217882156372,7,189,259,0.08147192001342773,20,20,2.0,0.5
107,17,4,4,0,0,103,110,4,73,113,3.2514841556549072,4,73,113,0.027621984481811523,20,20,2.0,0.5
92,33,6,6,0,0,110,95,6,87,147,4.67136549949646,7,86,156,0.09420418739318848,20,20,2.0,0.5
176,30,3,3,0,0,174,180,3,161,191,5.649317026138306,3,161,191,0.02376723289489746,20,20,2.0,0.5
87,20,2,2,0,0,95,88,2,79,99,3.8694522380828857,2,79,99,0.010972738265991211,20,20,2.0,0.5
215,32,3,3,0,0,173,216,3,161,191,10.85750675201416,3,161,191,0.04848003387451172,20,20,2.0,0.5
320,104,8,8,0,0,298,328,8,271,351,25.02233576774597,8,271,351,0.1448807716369629,20,20,2.0,0.5
130,31,4,4,0,0,142,133,4,127,167,5.808479070663452,4,127,167,0.0865023136138916,20,20,2.0,0.5
149,37,3,3,0,0,142,151,3,131,161,6.361464738845825,3,131,161,0.0425868034362793,20,20,2.0,0.5
136,26,3,3,0,0,110,140,3,84,114,3.8505544662475586,3,84,114,0.01610541343688965,20,20,2.0,0.5
168,64,6,6,0,0,176,177,6,148,208,10.364737033843994,6,148,208,0.09401655197143555,20,20,2.0,0.5
529,219,8,8,0,0,541,543,8,503,583,49.14993977546692,8,503,583,9.057904958724976,20,20,2.0,0.5
186,57,4,4,0,0,178,190,4,169,209,7.88161039352417,4,169,209,0.06885385513305664,20,20,2.0,0.5
1276,428,10,10,0,0,1285,1300,11,1217,1327,147.06109142303467,10,1224,1324,0.9076151847839355,20,20,2.0,0.5
257,41,4,4,0,0,221,260,4,213,253,9.70959758758545,4,213,253,0.054317474365234375,20,20,2.0,0.5
356,90,5,5,0,0,363,362,6,334,394,23.930922269821167,5,338,388,0.2800724506378174,20,20,2.0,0.5
141,45,5,5,0,0,150,148,5,131,181,6.513519287109375,5,131,181,0.1855320930480957,20,20,2.0,0.5
155,59,5,5,0,0,167,163,5,145,195,9.127443552017212,6,143,203,0.08932614326477051,20,20,2.0,0.5
146,39,3,3,0,0,152,151,3,136,166,6.797798156738281,4,134,174,0.033440589904785156,20,20,2.0,0.5
129,82,7,7,0,0,145,137,7,122,192,9.279887437820435,7,122,192,0.2532663345336914,20,20,2.0,0.5
132,35,5,4,0,0,129,135,5,120,170,8.070879220962524,5,120,170,0.18990039825439453,20,20,2.0,0.5
107,49,6,5,0,0,94,109,6,73,133,6.776562929153442,6,73,133,0.057506561279296875,20,20,2.0,0.5
479,171,7,7,0,0,481,489,7,454,524,42.08724594116211,7,454,524,0.29497408866882324,20,20,2.0,0.5
70,9,2,2,0,0,83,70,2,67,87,2.479801654815674,2,67,87,0.010190486907958984,20,20,2.0,0.5
71,13,4,3,0,0,67,71,4,44,84,2.4792351722717285,4,44,84,0.02325129508972168,20,20,2.0,0.5
161,68,6,6,0,0,183,169,6,147,207,8.774928569793701,6,147,207,0.10800337791442871,20,20,2.0,0.5
96,7,2,2,0,0,96,100,2,78,98,0.6552474498748779,2,78,98,0.009165763854980469,20,20,2.0,0.5
144,31,5,5,0,0,153,148,5,142,192,3.7926595211029053,6,140,200,0.1346120834350586,20,20,2.0,0.5
169,50,5,5,0,0,160,173,5,146,196,8.682664394378662,5,146,196,0.03664660453796387,20,20,2.0,0.5
114,55,6,6,0,0,137,120,6,110,170,5.651300430297852,7,105,175,0.16547727584838867,20,20,2.0,0.5
250,82,6,6,0,0,273,259,6,250,310,18.183560609817505,6,250,310,0.23840641975402832,20,20,2.0,0.5
149,26,2,2,0,0,177,153,2,163,183,3.2698206901550293,2,163,183,0.01201319694519043,20,20,2.0,0.5
220,68,7,7,0,0,229,233,7,197,267,12.041731357574463,7,197,267,0.4834268093109131,20,20,2.0,0.5
196,44,5,5,0,0,197,201,5,178,228,6.112151384353638,5,178,228,0.13756155967712402,20,20,2.0,0.5
228,65,4,4,0,0,209,239,4,180,220,15.005926132202148,4,180,220,0.030373096466064453,20,20,2.0,0.5
287,62,3,3,0,0,333,294,3,318,348,8.05910873413086,3,318,348,0.026079177856445312,20,20,2.0,0.5
292,108,6,6,0,0,308,302,6,287,347,22.379837036132812,6,287,347,0.21211504936218262,20,20,2.0,0.5
245,90,6,6,0,0,237,251,6,223,283,15.965566158294678,6,223,283,0.04281330108642578,20,20,2.0,0.5
196,61,5,5,0,0,198,200,5,183,233,12.783087253570557,5,183,233,0.06335759162902832,20,20,2.0,0.5
84,12,2,2,0,0,85,87,2,55,75,2.9963619709014893,2,55,75,0.009252548217773438,20,20,2.0,0.5
150,64,6,6,0,0,159,155,6,144,204,8.625916242599487,6,144,204,0.15078067779541016,20,20,2.0,0.5
184,36,3,3,0,0,201,189,3,186,216,5.350517272949219,3,186,216,0.016164779663085938,20,20,2.0,0.5
631,257,9,9,0,0,662,660,11,592,702,63.915385246276855,9,600,690,3.8552639484405518,20,20,2.0,0.5
203,67,5,5,0,0,241,213,6,214,274,9.01536774635315,5,222,272,0.09735584259033203,20,20,2.0,0.5
323,125,7,6,0,0,301,328,7,275,345,29.702342748641968,7,275,345,0.3279712200164795,20,20,2.0,0.5
280,71,4,4,0,0,235,280,4,232,272,17.96115732192993,4,232,272,0.06900334358215332,20,20,2.0,0.5
212,56,5,5,0,0,223,218,5,200,250,12.77732229232788,6,198,258,0.22579121589660645,20,20,2.0,0.5
226,57,5,5,0,0,244,231,5,234,284,11.798184633255005,5,234,284,0.18792366981506348,20,20,2.0,0.5
115,49,5,5,0,0,90,115,5,77,127,6.034255266189575,5,77,127,0.0395352840423584,20,20,2.0,0.5
253,18,3,3,0,0,241,254,3,226,256,8.948981046676636,3,226,256,0.025544166564941406,60,20,2.0,0.5
167,11,3,3,0,0,181,167,3,160,190,7.023482799530029,4,156,196,0.13203072547912598,60,20,2.0,0.5
149,0,0,0,0,0,128,149,0,109,109,0.01227259635925293,0,109,109,0.009877443313598633,60,20,2.0,0.5
262,34,4,4,0,0,242,267,4,217,257,13.811684608459473,4,217,257,0.041812896728515625,60,20,2.0,0.5
547,88,8,8,0,0,516,555,8,496,576,35.77950954437256,8,496,576,3.4209072589874268,60,20,2.0,0.5
262,20,3,3,0,0,274,268,3,242,272,12.632930994033813,4,241,281,0.036774635314941406,60,20,2.0,0.5
488,30,2,2,0,0,446,491,2,440,460,4.321031093597412,2,440,460,0.026237964630126953,60,20,2.0,0.5
299,25,4,4,0,0,266,303,4,246,286,10.581336975097656,4,246,286,0.28668880462646484,60,20,2.0,0.5
184,52,4,4,0,0,206,187,4,179,219,13.809183835983276,4,179,219,0.04817843437194824,60,20,2.0,0.5
399,84,8,8,0,0,382,413,8,349,429,31.756207704544067,8,349,429,1.6790187358856201,60,20,2.0,0.5
428,54,5,5,0,0,437,434,5,414,464,28.30325150489807,6,413,473,1.8132166862487793,60,20,2.0,0.5
233,38,5,5,0,0,259,237,5,231,281,11.233808279037476,5,231,281,0.05425000190734863,60,20,2.0,0.5
337,28,3,3,0,0,326,339,3,312,342,19.153308629989624,3,312,342,0.21604633331298828,60,20,2.0,0.5
187,28,6,6,0,0,192,189,6,181,241,11.1030912399292,6,181,241,0.6362466812133789,60,20,2.0,0.5
160,48,8,8,0,0,159,163,9,135,225,8.536993265151978,8,139,219,1.6963179111480713,60,20,2.0,0.5
324,58,5,5,0,0,273,330,5,251,301,24.511579513549805,5,251,301,0.06031990051269531,60,20,2.0,0.5
220,78,5,4,0,0,194,224,5,173,223,19.790300130844116,5,173,223,0.07806921005249023,60,20,2.0,0.5
154,25,4,4,0,0,204,158,4,164,204,7.083585023880005,4,164,204,0.10192513465881348,60,20,2.0,0.5
1171,194,8,8,0,0,1128,1185,8,1099,1179,131.08070921897888,8,1099,1179,6.098351001739502,60,20,2.0,0.5
193,19,3,3,0,0,232,196,3,211,241,8.763605833053589,3,211,241,0.04861140251159668,60,20,2.0,0.5
191,20,3,3,0,0,218,193,3,204,234,5.167785167694092,3,204,234,0.2047572135925293,60,20,2.0,0.5
165,41,3,3,0,0,170,167,3,160,190,9.30192756652832,3,160,190,0.03951215744018555,60,20,2.0,0.5
258,25,4,4,0,0,246,262,4,221,261,11.973910331726074,4,221,261,0.08201265335083008,60,20,2.0,0.5
191,17,4,4,0,0,177,191,4,163,203,7.759632349014282,4,163,203,0.06784749031066895,60,20,2.0,0.5
290,52,6,6,0,0,290,293,6,278,338,22.3265700340271,6,278,338,4.660326957702637,60,20,2.0,0.5
125,20,3,3,0,0,139,126,3,122,152,4.43999981880188,3,122,152,0.0367121696472168,60,20,2.0,0.5
187,18,3,3,0,0,203,191,3,178,208,8.599953413009644,3,178,208,0.03586149215698242,60,20,2.0,0.5
170,19,4,4,0,0,184,173,4,155,195,6.439828872680664,4,155,195,0.041107177734375,60,20,2.0,0.5
711,138,9,9,0,0,660,721,9,633,723,54.60447669029236,9,633,723,11.637929916381836,60,20,2.0,0.5
427,102,6,6,0,0,433,433,6,416,476,37.01908755302429,7,411,481,0.10787439346313477,60,20,2.0,0.5
300,30,3,3,0,0,314,302,3,298,328,20.005265951156616,3,298,328,0.062225341796875,60,20,2.0,0.5
172,9,3,3,0,0,181,174,3,160,190,6.3592751026153564,3,160,190,0.18035364151000977,60,20,2.0,0.5
167,13,3,3,0,0,177,167,3,148,178,6.071473836898804,3,148,178,0.02387094497680664,60,20,2.0,0.5
366,56,6,6,0,0,318,377,6,289,349,22.317604780197144,6,289,349,0.7253060340881348,60,20,2.0,0.5
885,200,8,8,0,0,795,906,8,752,832,80.77015018463135,8,752,832,2.2981250286102295,60,20,2.0,0.5
157,7,2,2,0,0,144,157,2,121,141,5.438778400421143,2,121,141,0.029328107833862305,60,20,2.0,0.5
328,46,6,5,0,0,318,333,6,298,358,17.93765640258789,6,298,358,0.2554914951324463,60,20,2.0,0.5
246,66,7,7,0,0,230,250,7,206,276,17.61111330986023,7,206,276,0.09761261940002441,60,20,2.0,0.5
319,31,4,4,0,0,304,323,4,288,328,16.031927347183228,4,288,328,0.04597139358520508,60,20,2.0,0.5
527,79,5,5,0,0,508,536,6,486,546,39.19983983039856,5,493,543,0.3884894847869873,60,20,2.0,0.5
240,8,1,1,0,0,232,241,1,212,222,10.727685928344727,1,212,222,0.027926206588745117,60,20,2.0,0.5
133,8,3,2,0,0,144,133,3,132,162,8.198477506637573,3,132,162,0.024422645568847656,60,20,2.0,0.5
461,65,6,6,0,0,434,469,6,411,471,31.51148819923401,6,411,471,0.5465466976165771,60,20,2.0,0.5
259,45,4,4,0,0,236,261,4,219,259,13.46420431137085,4,219,259,0.038073062896728516,60,20,2.0,0.5
445,60,6,6,0,0,418,449,6,409,469,31.90688133239746,7,405,475,0.2293989658355713,60,20,2.0,0.5
285,59,6,6,0,0,262,291,6,240,300,15.696365594863892,7,238,308,0.1982438564300537,60,20,2.0,0.5
166,6,3,2,0,0,177,167,3,154,184,4.7577550411224365,3,154,184,0.0299222469329834,60,20,2.0,0.5
276,32,4,4,0,0,258,278,4,240,280,13.26417350769043,4,240,280,0.0960550308227539,60,20,2.0,0.5
907,209,7,7,0,0,860,925,8,819,899,67.50891518592834,7,823,893,0.8938543796539307,60,20,2.0,0.5
